"Inbound No","STO No","ASN No","Inbound Location","PO No","GRN No","Created Date","GRN Date","Material Received Date","GRN Value","Inbound Type","Invoice No","Vendor Code","SKU Code","SKU Name","Lot Code","Transporter Name","Tracking No","Lot MRP","Lot Expiry","Bin Location","Unit Price","MRP","Recieved Qty","Expected Qty","Lottable 03","Lottable 04","Lottable 05","Lottable 06","Lottable 07","Vendor SKU Code","Brand","Damage Qty","Putaway Done","GRN Value Without Tax","GRN Value With Tax","IgpCode ","INBD_COST","Open Qty","Status","TaxGrpCode","LineTaxamount","External PO Code","Userid","Cust Ret No"
"SDL000001136","","","Scootsy SDL Delhivery","SDL1402","SDL000001108","28/03/2022 05:16 PM","28/03/2022 05:17 PM","28/03/2022 05:17 PM","3600.08","With PO","SIPL/21-22/1225","1N60003963 - SWEEBON INDIA PRIVATE LIMITED","15151","THE BREAD COMPANY ELAICHI RUSK 300G","SDL000005828","","","40","14/09/2022 12:00 AM","STAGING","28.57100","40.00000","48.000","48.000","","","","","","15151","Default","0.000","No","1371.41","1439.98","SDL000001133","28.57100","0.000","Confirmed","5003","68.57","PGN1473","Inbound3",""
"SDL000001136","","","Scootsy SDL Delhivery","SDL1402","SDL000001108","28/03/2022 05:16 PM","28/03/2022 05:17 PM","28/03/2022 05:17 PM","3600.08","With PO","SIPL/21-22/1225","1N60003963 - SWEEBON INDIA PRIVATE LIMITED","15152","THE BREAD COMPANY CLASSIC RUSK 150G","SDL000005827","","","20","03/09/2022 12:00 AM","STAGING","14.28700","20.00000","48.000","48.000","","","","","","15152","Default","0.000","No","685.78","720.07","SDL000001133","14.28700","0.000","Confirmed","5003","34.29","PGN1473","Inbound3",""
"SDL000001135","","","Scootsy SDL Delhivery","SDL1527","SDL000001106","28/03/2022 04:19 PM","28/03/2022 04:21 PM","28/03/2022 04:21 PM","25499.00","With PO","6354","1N60001437 - AAR DEE DISTRIBUTION HOUSE","5837","SEBAMED CLEANSING BAR 100GM","SDL000005820","","","125","01/06/2024 12:00 AM","STAGING","63.76400","125.00000","48.000","48.000","","","","","","5837","Default","0.000","No","3060.67","3611.59","SDL000001132","63.76400","0.000","Confirmed","5005","550.92","PGN1645","Inbound3",""
"SDL000001135","","","Scootsy SDL Delhivery","SDL1527","SDL000001106","28/03/2022 04:19 PM","28/03/2022 04:21 PM","28/03/2022 04:21 PM","25499.00","With PO","6354","1N60001437 - AAR DEE DISTRIBUTION HOUSE","5835","SEBAMED ANTIDANDRUFF SHAMPOO 200ML","SDL000005819","","","600","01/05/2024 12:00 AM","STAGING","386.44200","600.00000","48.000","48.000","","","","","","5835","Default","0.000","No","18549.22","21888.08","SDL000001132","386.44200","0.000","Confirmed","5005","3338.86","PGN1645","Inbound3",""
"SDL000001134","","","Scootsy SDL Delhivery","SDL1571","SDL000001107","28/03/2022 03:50 PM","28/03/2022 04:58 PM","28/03/2022 12:00 AM","103094.00","With PO","PSFT/21-22/3667","1N60000298 - PRABHU & SONS FOODS TRADERS LLP-GURGAON","16523","PATANJALI NUTRELA VITAMIN D 2K 60 PC","SDL000005809","","","250","01/05/2023 12:00 AM","STAGING","161.01800","250.00000","40.000","60.000","","","","","","16523","Default","0.000","No","6440.72","7600.04","SDL000001127","161.01800","20.000","Confirmed","5005","1159.32","PGN1705","Inbound3",""
"SDL000001134","","","Scootsy SDL Delhivery","SDL1571","SDL000001107","28/03/2022 03:50 PM","28/03/2022 04:58 PM","28/03/2022 12:00 AM","103094.00","With PO","PSFT/21-22/3667","1N60000298 - PRABHU & SONS FOODS TRADERS LLP-GURGAON","16522","PATANJALI NUTRELA IRON COMPLEX NATURAL 30 PC","SDL000005815","","","150","01/04/2023 12:00 AM","STAGING","169.64400","150.00000","17.000","60.000","","","","","","16522","Default","0.000","No","2883.95","3230.03","SDL000001127","169.64400","43.000","Confirmed","5004","346.08","PGN1705","Inbound3",""
"SDL000001134","","","Scootsy SDL Delhivery","SDL1571","SDL000001107","28/03/2022 03:50 PM","28/03/2022 04:58 PM","28/03/2022 12:00 AM","103094.00","With PO","PSFT/21-22/3667","1N60000298 - PRABHU & SONS FOODS TRADERS LLP-GURGAON","16521","PATANJALI NUTRELA VITAMIN B12 30 PC","SDL000005808","","","150","01/05/2023 12:00 AM","STAGING","96.61000","150.00000","60.000","60.000","","","","","","16521","Default","0.000","No","5796.60","6839.98","SDL000001127","96.61000","0.000","Confirmed","5005","1043.38","PGN1705","Inbound3",""
"SDL000001134","","","Scootsy SDL Delhivery","SDL1571","SDL000001107","28/03/2022 03:50 PM","28/03/2022 04:58 PM","28/03/2022 12:00 AM","103094.00","With PO","PSFT/21-22/3667","1N60000298 - PRABHU & SONS FOODS TRADERS LLP-GURGAON","16524","PATANJALI NUTRELA BONE HEALTH NATURAL 30 PC","SDL000005814","","","250","01/05/2023 12:00 AM","STAGING","169.64400","250.00000","9.000","60.000","","","","","","16524","Default","0.000","No","1526.80","1710.02","SDL000001127","169.64400","51.000","Confirmed","5004","183.22","PGN1705","Inbound3",""
"SDL000001134","","","Scootsy SDL Delhivery","SDL1571","SDL000001107","28/03/2022 03:50 PM","28/03/2022 04:58 PM","28/03/2022 12:00 AM","103094.00","With PO","PSFT/21-22/3667","1N60000298 - PRABHU & SONS FOODS TRADERS LLP-GURGAON","16528","PATANJALI NUTRELA WEIGHT GAIN 500 GM","SDL000005822","","","550","30/12/2022 12:00 AM","PR-DAMAGE","354.23700","550.00000","4.000","96.000","","","","","","16528","Default","0.000","No","1416.95","1672.01","SDL000001127","354.23700","43.000","Confirmed","5005","255.06","PGN1705","Inbound3",""
"SDL000001134","","","Scootsy SDL Delhivery","SDL1571","SDL000001107","28/03/2022 03:50 PM","28/03/2022 04:58 PM","28/03/2022 12:00 AM","103094.00","With PO","PSFT/21-22/3667","1N60000298 - PRABHU & SONS FOODS TRADERS LLP-GURGAON","16527","PATANJALI NUTRELA DAILY ENERGY 30 PC","SDL000005807","","","300","01/06/2023 12:00 AM","STAGING","193.22000","300.00000","60.000","60.000","","","","","","16527","Default","0.000","No","11593.20","13679.98","SDL000001127","193.22000","0.000","Confirmed","5005","2086.78","PGN1705","Inbound3",""
"SDL000001134","","","Scootsy SDL Delhivery","SDL1571","SDL000001107","28/03/2022 03:50 PM","28/03/2022 04:58 PM","28/03/2022 12:00 AM","103094.00","With PO","PSFT/21-22/3667","1N60000298 - PRABHU & SONS FOODS TRADERS LLP-GURGAON","16525","PATANJALI NUTRELA NATURAL VITAMIN C PLUS ZINC CHEWABLE 60 PC","SDL000005812","","","250","01/05/2023 12:00 AM","PR-DAMAGE","161.01800","250.00000","30.000","60.000","","","","","","16525","Default","0.000","No","4830.54","5700.04","SDL000001127","161.01800","0.000","Confirmed","5005","869.50","PGN1705","Inbound3",""
"SDL000001134","","","Scootsy SDL Delhivery","SDL1571","SDL000001107","28/03/2022 03:50 PM","28/03/2022 04:58 PM","28/03/2022 12:00 AM","103094.00","With PO","PSFT/21-22/3667","1N60000298 - PRABHU & SONS FOODS TRADERS LLP-GURGAON","16526","PATANJALI NUTRELA DAILY ACTIVE 30 PC","SDL000005806","","","400","01/05/2023 12:00 AM","STAGING","257.62700","400.00000","120.000","120.000","","","","","","16526","Default","0.000","No","30915.24","36479.98","SDL000001127","257.62700","0.000","Confirmed","5005","5564.74","PGN1705","Inbound3",""
"SDL000001134","","","Scootsy SDL Delhivery","SDL1571","SDL000001107","28/03/2022 03:50 PM","28/03/2022 04:58 PM","28/03/2022 12:00 AM","103094.00","With PO","PSFT/21-22/3667","1N60000298 - PRABHU & SONS FOODS TRADERS LLP-GURGAON","16525","PATANJALI NUTRELA NATURAL VITAMIN C PLUS ZINC CHEWABLE 60 PC","SDL000005812","","","250","01/05/2023 12:00 AM","STAGING","161.01800","250.00000","30.000","60.000","","","","","","16525","Default","0.000","No","4830.54","5700.04","SDL000001127","161.01800","0.000","Confirmed","5005","869.50","PGN1705","Inbound3",""
"SDL000001134","","","Scootsy SDL Delhivery","SDL1571","SDL000001107","28/03/2022 03:50 PM","28/03/2022 04:58 PM","28/03/2022 12:00 AM","103094.00","With PO","PSFT/21-22/3667","1N60000298 - PRABHU & SONS FOODS TRADERS LLP-GURGAON","16528","PATANJALI NUTRELA WEIGHT GAIN 500 GM","SDL000005821","","","550","01/01/2023 12:00 AM","STAGING","354.23700","550.00000","49.000","96.000","","","","","","16528","Default","0.000","No","17357.61","20481.99","SDL000001127","354.23700","43.000","Confirmed","5005","3124.38","PGN1705","Inbound3",""
"SDL000001133","","","Scootsy SDL Delhivery","SDL1569","SDL000001114","28/03/2022 03:44 PM","28/03/2022 07:44 PM","28/03/2022 12:00 AM","792357.54","With PO","SI0621032756","1N60000356 - TATA CONSUMER PRODUCTS LIMITED-GRUGAON","3526","TATA TEA TEAVEDA 250GM BOX","SDL000005823","","","140","01/04/2023 12:00 AM","STAGING","113.33300","126.00000","480.000","480.000","","","","","","3526","Top 400-800","0.000","No","87360.00","91728.00","SDL000001131","182.00000","0.000","Confirmed","5003","4368.00","PGN1703","Inbound1",""
"SDL000001133","","","Scootsy SDL Delhivery","SDL1569","SDL000001114","28/03/2022 03:44 PM","28/03/2022 07:44 PM","28/03/2022 12:00 AM","792357.54","With PO","SI0621032756","1N60000356 - TATA CONSUMER PRODUCTS LIMITED-GRUGAON","3980","TATA COFFEE GRAND INSTANT COFFEE JAR 50G","SDL000005890","","","95","01/02/2023 12:00 AM","PR-DAMAGE","122.88100","95.00000","48.000","48.000","","","","","","3980","Default","0.000","No","5928.48","6995.60","SDL000001131","123.51000","0.000","Confirmed","5005","1067.12","PGN1703","Inbound1",""
"SDL000001133","","","Scootsy SDL Delhivery","SDL1569","SDL000001114","28/03/2022 03:44 PM","28/03/2022 07:44 PM","28/03/2022 12:00 AM","792357.54","With PO","SI0621032756","1N60000356 - TATA CONSUMER PRODUCTS LIMITED-GRUGAON","16339","TATA Q HOT & SPICY NOODLES 280GM","SDL000005842","","","109","07/01/2023 12:00 AM","STAGING","77.67900","109.00000","48.000","48.000","","","","","","16339","Default","0.000","No","3728.59","4176.03","SDL000001131","77.67900","0.000","Confirmed","5004","447.44","PGN1703","Bhupendra",""
"SDL000001133","","","Scootsy SDL Delhivery","SDL1569","SDL000001114","28/03/2022 03:44 PM","28/03/2022 07:44 PM","28/03/2022 12:00 AM","792357.54","With PO","SI0621032756","1N60000356 - TATA CONSUMER PRODUCTS LIMITED-GRUGAON","2393","TATA SAMPANN KALA CHANA WHOLE 1 KG","SDL000005867","","","125","07/03/2023 12:00 AM","STAGING","85.71400","120.00000","50.000","50.000","","","","","","2393","Default","0.000","No","4285.50","4499.78","SDL000001131","85.71000","0.000","Confirmed","5003","214.28","PGN1703","Inbound1",""
"SDL000001133","","","Scootsy SDL Delhivery","SDL1569","SDL000001114","28/03/2022 03:44 PM","28/03/2022 07:44 PM","28/03/2022 12:00 AM","792357.54","With PO","SI0621032756","1N60000356 - TATA CONSUMER PRODUCTS LIMITED-GRUGAON","15302","TATA TEA GOLD CARE 1KG","SDL000005831","","","630","01/01/2023 12:00 AM","STAGING","510.47600","630.00000","96.000","96.000","","","","","","15302","Default","0.000","No","49005.70","51455.98","SDL000001131","510.47600","0.000","Confirmed","5003","2450.28","PGN1703","Bhupendra",""
"SDL000001133","","","Scootsy SDL Delhivery","SDL1569","SDL000001114","28/03/2022 03:44 PM","28/03/2022 07:44 PM","28/03/2022 12:00 AM","792357.54","With PO","SI0621032756","1N60000356 - TATA CONSUMER PRODUCTS LIMITED-GRUGAON","15412","TATA SAMPANN 100% CHANA DAL FINE BESAN 1 KG","SDL000005853","","","125","19/10/2022 12:00 AM","STAGING","77.14400","125.00000","49.000","50.000","","","","","","15412","Default","0.000","No","3780.06","3969.06","SDL000001131","77.14400","0.000","Confirmed","5003","189.00","PGN1703","Bhupendra",""
"SDL000001133","","","Scootsy SDL Delhivery","SDL1569","SDL000001114","28/03/2022 03:44 PM","28/03/2022 07:44 PM","28/03/2022 12:00 AM","792357.54","With PO","SI0621032756","1N60000356 - TATA CONSUMER PRODUCTS LIMITED-GRUGAON","2628","TATA SAMPANN TOOR DAL SPLIT  UNPOLISHED 1 KG POUCH","SDL000005881","","","174","09/03/2023 12:00 AM","STAGING","123.81000","174.00000","300.000","320.000","","","","","","2628","Top 400-800","0.000","No","36945.00","38792.26","SDL000001131","123.15000","20.000","Confirmed","5003","1847.26","PGN1703","Inbound1",""
"SDL000001133","","","Scootsy SDL Delhivery","SDL1569","SDL000001114","28/03/2022 03:44 PM","28/03/2022 07:44 PM","28/03/2022 12:00 AM","792357.54","With PO","SI0621032756","1N60000356 - TATA CONSUMER PRODUCTS LIMITED-GRUGAON","395","TATA SAMPANN URAD DAL - SPLIT 500G POUCH","SDL000005885","","","90","09/03/2023 12:00 AM","STAGING","61.90600","90.00000","100.000","100.000","","","","","","395","Top 400-800","0.000","No","6190.60","6500.14","SDL000001131","61.90600","0.000","Confirmed","5003","309.54","PGN1703","Bhupendra",""
"SDL000001133","","","Scootsy SDL Delhivery","SDL1569","SDL000001114","28/03/2022 03:44 PM","28/03/2022 07:44 PM","28/03/2022 12:00 AM","792357.54","With PO","SI0621032756","1N60000356 - TATA CONSUMER PRODUCTS LIMITED-GRUGAON","9555","TATA SAMPANN SPICES PUNJABI CHHOLE MASALA 100GM","SDL000005835","","","70","01/07/2023 12:00 AM","STAGING","52.38200","70.00000","60.000","60.000","","","","","","9555","Default","0.000","No","3142.92","3300.06","SDL000001131","52.38200","0.000","Confirmed","5003","157.14","PGN1703","Bhupendra",""
"SDL000001133","","","Scootsy SDL Delhivery","SDL1569","SDL000001114","28/03/2022 03:44 PM","28/03/2022 07:44 PM","28/03/2022 12:00 AM","792357.54","With PO","SI0621032756","1N60000356 - TATA CONSUMER PRODUCTS LIMITED-GRUGAON","2615","TATA SAMPANN CHILLI POWDER MASALA 100GM","SDL000005857","","","50","01/02/2023 12:00 AM","STAGING","40.95200","55.00000","180.000","180.000","","","","","","2615","Default","0.000","No","7371.00","7739.56","SDL000001131","40.95000","0.000","Confirmed","5003","368.56","PGN1703","Inbound1",""
"SDL000001133","","","Scootsy SDL Delhivery","SDL1569","SDL000001114","28/03/2022 03:44 PM","28/03/2022 07:44 PM","28/03/2022 12:00 AM","792357.54","With PO","SI0621032756","1N60000356 - TATA CONSUMER PRODUCTS LIMITED-GRUGAON","320","TATA TEA AGNI 10% EXTRA STRONG LEAVES  SPECIAL BLEND TEA 1 KG PACK","SDL000005805","","","220","01/03/2024 12:00 AM","STAGING","210.47600","240.00000","144.000","144.000","","","","","","320","Default","0.000","No","30297.60","31812.48","SDL000001131","210.40000","0.000","Confirmed","5003","1514.88","PGN1703","Inbound1",""
"SDL000001133","","","Scootsy SDL Delhivery","SDL1569","SDL000001114","28/03/2022 03:44 PM","28/03/2022 07:44 PM","28/03/2022 12:00 AM","792357.54","With PO","SI0621032756","1N60000356 - TATA CONSUMER PRODUCTS LIMITED-GRUGAON","3639","TATA TEA GOLD CHEKA 250GM","SDL000005889","","","160","01/06/2023 12:00 AM","PR-DAMAGE","105.71400","145.00000","48.000","48.000","","","","","","3639","B1","0.000","No","6216.96","6527.80","SDL000001131","129.52000","0.000","Confirmed","5003","310.84","PGN1703","Inbound1",""
"SDL000001133","","","Scootsy SDL Delhivery","SDL1569","SDL000001114","28/03/2022 03:44 PM","28/03/2022 07:44 PM","28/03/2022 12:00 AM","792357.54","With PO","SI0621032756","1N60000356 - TATA CONSUMER PRODUCTS LIMITED-GRUGAON","1537","TETLEY PURE ORIGINAL CLASSIC GREEN TEA 25BAGS BOX","SDL000005841","","","165","01/03/2023 12:00 AM","STAGING","128.57100","165.00000","72.000","72.000","","","","","","1537","Default","0.000","No","9257.11","9719.97","SDL000001131","128.57100","0.000","Confirmed","5003","462.86","PGN1703","Bhupendra",""
"SDL000001133","","","Scootsy SDL Delhivery","SDL1569","SDL000001114","28/03/2022 03:44 PM","28/03/2022 07:44 PM","28/03/2022 12:00 AM","792357.54","With PO","SI0621032756","1N60000356 - TATA CONSUMER PRODUCTS LIMITED-GRUGAON","2402","TATA SAMPANN HIGH PROTEIN URAD DAL SABUT 500 G","SDL000005865","","","94","06/12/2022 12:00 AM","STAGING","64.76300","94.00000","100.000","100.000","","","","","","2402","Default","0.000","No","6476.00","6799.80","SDL000001131","64.76000","0.000","Confirmed","5003","323.80","PGN1703","Inbound1",""
"SDL000001133","","","Scootsy SDL Delhivery","SDL1569","SDL000001114","28/03/2022 03:44 PM","28/03/2022 07:44 PM","28/03/2022 12:00 AM","792357.54","With PO","SI0621032756","1N60000356 - TATA CONSUMER PRODUCTS LIMITED-GRUGAON","15215","TATA SAMPANN 100% PURE  CALIFORNIA ALMONDS  500GM","SDL000005830","","","655","09/12/2022 12:00 AM","STAGING","491.07100","655.00000","100.000","100.000","","","","","","15215","Default","0.000","No","49107.10","54999.96","SDL000001131","491.07100","0.000","Confirmed","5004","5892.86","PGN1703","Bhupendra",""
"SDL000001133","","","Scootsy SDL Delhivery","SDL1569","SDL000001114","28/03/2022 03:44 PM","28/03/2022 07:44 PM","28/03/2022 12:00 AM","792357.54","With PO","SI0621032756","1N60000356 - TATA CONSUMER PRODUCTS LIMITED-GRUGAON","8778","TATA COFFEE GRAND POLY PACK 50GM-ROI","SDL000005852","","","145","01/07/2023 12:00 AM","STAGING","111.86400","145.00000","96.000","120.000","","","","","","8778","Default","0.000","No","10738.94","12671.94","SDL000001131","111.86400","24.000","Confirmed","5005","1933.00","PGN1703","Bhupendra",""
"SDL000001133","","","Scootsy SDL Delhivery","SDL1569","SDL000001114","28/03/2022 03:44 PM","28/03/2022 07:44 PM","28/03/2022 12:00 AM","792357.54","With PO","SI0621032756","1N60000356 - TATA CONSUMER PRODUCTS LIMITED-GRUGAON","2625","TATA SAMPANN UNPOLISHED RAJMA CHITRA 500G","SDL000003548","","","138","03/02/2023 12:00 AM","STAGING","94.28700","138.00000","150.000","150.000","","","","","","2625","Default","0.000","No","14143.05","14850.21","SDL000001131","94.28700","0.000","Confirmed","5003","707.16","PGN1703","Bhupendra",""
"SDL000001133","","","Scootsy SDL Delhivery","SDL1569","SDL000001114","28/03/2022 03:44 PM","28/03/2022 07:44 PM","28/03/2022 12:00 AM","792357.54","With PO","SI0621032756","1N60000356 - TATA CONSUMER PRODUCTS LIMITED-GRUGAON","9557","TATA SAMPANN SPICES CHAAT MASALA 100 GM","SDL000005834","","","70","01/09/2023 12:00 AM","STAGING","52.38200","70.00000","60.000","60.000","","","","","","9557","Default","0.000","No","3142.92","3300.06","SDL000001131","52.38200","0.000","Confirmed","5003","157.14","PGN1703","Bhupendra",""
"SDL000001133","","","Scootsy SDL Delhivery","SDL1569","SDL000001114","28/03/2022 03:44 PM","28/03/2022 07:44 PM","28/03/2022 12:00 AM","792357.54","With PO","SI0621032756","1N60000356 - TATA CONSUMER PRODUCTS LIMITED-GRUGAON","2616","TATA SAMPANN CORIANDER POWDER MASALA 100GM","SDL000003543","","","34","01/02/2023 12:00 AM","STAGING","29.52500","40.00000","180.000","180.000","","","","","","2616","Default","0.000","No","5314.50","5580.22","SDL000001131","29.52500","0.000","Confirmed","5003","265.72","PGN1703","Bhupendra",""
"SDL000001133","","","Scootsy SDL Delhivery","SDL1569","SDL000001114","28/03/2022 03:44 PM","28/03/2022 07:44 PM","28/03/2022 12:00 AM","792357.54","With PO","SI0621032756","1N60000356 - TATA CONSUMER PRODUCTS LIMITED-GRUGAON","3472","TATA SAMPANN MOONG DAL SPLIT 1KG POUCH","SDL000005864","","","175","28/02/2023 12:00 AM","STAGING","120.00000","175.00000","125.000","125.000","","","","","","3472","Default","0.000","No","15025.00","15776.26","SDL000001131","120.20000","0.000","Confirmed","5003","751.26","PGN1703","Inbound1",""
"SDL000001133","","","Scootsy SDL Delhivery","SDL1569","SDL000001114","28/03/2022 03:44 PM","28/03/2022 07:44 PM","28/03/2022 12:00 AM","792357.54","With PO","SI0621032756","1N60000356 - TATA CONSUMER PRODUCTS LIMITED-GRUGAON","3538","TATA TEA GOLD LEAF 1KG STANDI PACK","SDL000003582","","","610","01/05/2023 12:00 AM","STAGING","494.28700","610.00000","120.000","120.000","","","","","","3538","Top 800-1200","0.000","No","23400.00","24570.00","SDL000001131","195.00000","0.000","Confirmed","5003","1170.00","PGN1703","Inbound1",""
"SDL000001133","","","Scootsy SDL Delhivery","SDL1569","SDL000001114","28/03/2022 03:44 PM","28/03/2022 07:44 PM","28/03/2022 12:00 AM","792357.54","With PO","SI0621032756","1N60000356 - TATA CONSUMER PRODUCTS LIMITED-GRUGAON","16343","TATA Q CLASSIC CHICKEN SEEKH KABAB 180GM","SDL000005849","","","119","11/01/2023 12:00 AM","STAGING","84.82100","119.00000","48.000","48.000","","","","","","16343","Default","0.000","No","4071.36","4559.92","SDL000001131","84.82000","0.000","Confirmed","5004","488.56","PGN1703","Inbound1",""
"SDL000001133","","","Scootsy SDL Delhivery","SDL1569","SDL000001114","28/03/2022 03:44 PM","28/03/2022 07:44 PM","28/03/2022 12:00 AM","792357.54","With PO","SI0621032756","1N60000356 - TATA CONSUMER PRODUCTS LIMITED-GRUGAON","427","TATA SAMPANN MASOOR DAL 1KG SPLIT POUCH","SDL000005874","","","165","09/02/2023 12:00 AM","STAGING","118.09500","165.00000","50.000","50.000","","","","","","427","Default","0.000","No","5904.75","6199.99","SDL000001131","118.09500","0.000","Confirmed","5003","295.24","PGN1703","Bhupendra",""
